Content ID,Title,Best Tags,Additional P Texts,주소,연락처,홈페이지
CNTS_200000000015090,메리아일랜드,"#한림, #금능리, #소품샵, #캔들공방, #인테리어소품, #기념품, #쇼핑","#한림 #금능리 #소품샵, #캔들공방 #인테리어소품 #기념품 #쇼핑",제주특별자치도 제주시 한림읍 금능길 80,(+82) 010-4663-7483,
CNTS_300000000013193,모던하우스 서귀포점,#제주모던하우스,#제주모던하우스,제주특별자치도 서귀포시 일주동로 9159 (법환동) 1층 모던하우스 서귀포점,(+82) 064-900-1605,https://www.mhmall.co.kr/shop/page.html?id=1
CONT_000000000500724,모슬포중앙시장,"#전통시장, #쇼핑, #상점/상가, #관광기념품","#전통시장 #쇼핑 #상점/상가, #관광기념품",제주특별자치도 서귀포시 대정읍 영서중로 3,(+82) 064-794-2586,
CNTS_000000000022837,몸냥공작소,"#공방, #기념품, #쇼핑, #관광기념품, #상점/상가","#공방 #기념품 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 애월읍 하소로 595,(+82) --,
CNTS_200000000014089,몽생이,"#쇼핑, #럭셔리트래블인제주",#쇼핑 #럭셔리트래블인제주,제주특별자치도 제주시 한경면 저지12길 72-16,(+82) 064-796-8285,http://www.mongsengeeshop.co.kr/shop/main/index.php
CNTS_200000000015026,무기,"#함덕, #소품샵, #커틀러리, #식기, #액세서리, #소품, #쇼핑","#함덕 #소품샵 #커틀러리, #식기 #액세서리 #소품 #쇼핑",제주특별자치도 제주시 조천읍 함덕18길 2,(+82) 010-5105-7715,
CNTS_200000000015013,무드,"#제주시내, #용담, #소품샵, #캔들, #인센스, #빈티지, #소품","#제주시내 #용담 #소품샵, #캔들 #인센스 #빈티지 #소품",제주특별자치도 제주시 남성로 89 2층,(+82) 010-5166-5991,http://moodjeju.com
CNTS_200000000014976,무명서점,"#한경면, #고산리, #책방, #독립출판물","#한경면 #고산리 #책방, #독립출판물",제주특별자치도 제주시 한경면 고산로 26,(+82) 010-6390-3136,
CNTS_300000000013281,문사기름집,"#비건, #버터, #비건버터, #제주, #채식주의자 문사기름집, #제주도, #제주여행, #애월가볼만한곳","#비건 #버터 #비건버터, #제주 #채식주의자 문사기름집 #제주도 #제주여행 #애월가볼만한곳",제주특별자치도 제주시 애월읍 애월로7길 12,(+82) 064-799-1687,https://smartstore.naver.com/moonsa
CNTS_000000000021864,미앤제주,"#특산품, #공방, #기념품, #쇼핑, #관광기념품, #상점/상가","#특산품 #공방 #기념품, #쇼핑 #관광기념품 #상점/상가",제주특별자치도 제주시 한림읍 광산로 942,(+82) 010-6405-3656,
CNTS_200000000011593,미카의달콤한작업실,"#휴식/힐링, #쇼핑, #관광기념품, #상점/상가","#휴식/힐링 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 서귀포시 안덕면 사계남로84번길 4,(+82) 010-2723-0508,www.mrscacao.co.kr
CNTS_200000000015024,바다건너온아름다운것들,"#조천, #소품샵, #앤티크, #빈티지, #쇼핑","#조천 #소품샵 #앤티크, #빈티지 #쇼핑",제주특별자치도 제주시 조천읍 조천5길 4,(+82) 제주시 조천읍 조천5길 4,
CNTS_000000000022703,바다보석,"#쇼핑, #기념품, #관광기념품, #상점/상가","#쇼핑 #기념품 #관광기념품, #상점/상가",제주특별자치도 서귀포시 중앙로4번길 20,(+82) --,
CNTS_200000000015081,바다상점,"#한림, #협재, #소품샵, #핸드메이드소품, #티코스터, #드림캐쳐","#한림 #협재 #소품샵, #핸드메이드소품 #티코스터 #드림캐쳐",제주특별자치도 제주시 한림읍 한림로 354,(+82) 0507-1356-9088,
CNTS_200000000015053,바다스런,"#구좌읍, #김녕, #소품샵, #원피스, #액세서리","#구좌읍 #김녕 #소품샵, #원피스 #액세서리",제주특별자치도 제주시 구좌읍 김녕로 93,(+82) 0507-1345-2740,
CONT_000000000500727,바당의물질,"#특산품, #쇼핑, #관광기념품, #상점/상가","#특산품 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 임항로 49,(+82) 064-758-3945,
CNTS_000000000022749,바이올가 영어마을점,"#쇼핑, #친환경, #관광기념품, #상점/상가","#쇼핑 #친환경 #관광기념품, #상점/상가",제주특별자치도 서귀포시 대정읍 에듀시티로 40,(+82) 064-792-6242,
CNTS_200000000007202,바이제주,"#쇼핑, #기념품, #관광기념품, #상점/상가","#쇼핑 #기념품 #관광기념품, #상점/상가",제주특별자치도 제주시 서해안로 626,(+82) 064-745-1134,https://byjeju365.modoo.at
CNTS_200000000014989,뱅뱅와인마켓,"#제주시내, #오라동, #와인, #샴페인","#제주시내 #오라동 #와인, #샴페인",제주특별자치도 제주시 사평2길 9,(+82) 064-746-4141,
CNTS_200000000014986,뱅오흐디네흐,"#서귀포시내, #와인샵, #와인",#서귀포시내 #와인샵 #와인,제주특별자치도 서귀포시 동문로 52,(+82) 064-732-8111,
CNTS_200000000015077,베르니모텔,"#애월, #소품샵, #의류, #잡화, #쇼핑","#애월 #소품샵 #의류, #잡화 #쇼핑",제주특별자치도 제주시 애월읍 애월북서길 56-1,(+82) 010-8949-0004,
CNTS_200000000015095,벨집,"#서귀포, #안덕면, #화순리, #소품샵, #공방, #도자기, #의류, #잡화","#서귀포 #안덕면 #화순리, #소품샵 #공방 #도자기 #의류 #잡화",제주특별자치도 서귀포시 안덕면 일주서로 1717,(+82) 070-8098-5811,
CNTS_200000000011557,보미다,"#쇼핑, #관광기념품, #상점/상가",#쇼핑 #관광기념품 #상점/상가,"제주특별자치도 서귀포시 이어도로 936-1, 2층 201호",(+82) 010-5008-0064,
CNTS_200000000008155,보통청춘기록실 청춘사진관,"#커플, #친구, #아이, #부모, #사진관, #스튜디오, #어린이","#커플 #친구 #아이, #부모 #사진관 #스튜디오 #어린이",제주특별자치도 제주시 한림읍 귀덕11길 1,(+82) 010-7571-6071,https://www.instagram.com/bo.chung.gi/
CNTS_300000000012739,보헤미안 제주,"#기념품, #소품, #쇼핑",#기념품 #소품 #쇼핑,제주특별자치도 서귀포시 이어도로 297 (하원동) 1층,(+82) 010-9349-5340,https://www.instagram.com/bohemian_jeju_
CNTS_200000000015022,봄사무소,"#함덕, #소품샵, #일러스트소품, #엽서, #포스터, #인형","#함덕 #소품샵 #일러스트소품, #엽서 #포스터 #인형",제주특별자치도 제주시 조천읍 함덕8길 36-1,(+82) 0507-1354-4678,
CNTS_200000000014978,북스토어아베끄,"#한림, #금능리, #책방, #헌책, #북스테이","#한림 #금능리 #책방, #헌책 #북스테이",제주특별자치도 제주시 한림읍 금능9길 1-1,(+82) 010-3299-1609,
CNTS_200000000007633,북타임,"#책, #서점, #책방, #쇼핑, #관광기념품, #상점/상가","#책 #서점 #책방, #쇼핑 #관광기념품 #상점/상가",제주특별자치도 서귀포시 중앙로 109 2층,(+82) 064-763-5511,http://www.facebook.com/booktimejeju
CNTS_200000000015028,블리핸드메이드,"#조천, #신촌리, #소품샵, #원데이클래스, #구체관절인형옷, #재봉틀","#조천 #신촌리 #소품샵, #원데이클래스 #구체관절인형옷 #재봉틀",제주특별자치도 제주시 조천읍 신와로 105,(+82) 064-753-9883,
CNTS_200000000015067,쁘띠동백,"#서귀포, #남원, #위미리, #소품샵, #동백, #핸드메이드소품","#서귀포 #남원 #위미리, #소품샵 #동백 #핸드메이드소품",제주특별자치도 서귀포시 남원읍 태위로 278,(+82) 064-764-7275,
CNTS_200000000015025,사가냥,"#함덕, #소품샵, #고양이, #제로웨이스트, #빈티지, #쇼핑","#함덕 #소품샵 #고양이, #제로웨이스트 #빈티지 #쇼핑",제주특별자치도 제주시 조천읍 신북로 453,(+82) 0507-1324-2657,
CNTS_200000000015092,사락,"#서귀포, #안덕면, #사계리, #핸드메이드소품, #의류, #잡화","#서귀포 #안덕면 #사계리, #핸드메이드소품 #의류 #잡화",제주특별자치도 서귀포시 안덕면 사계남로 171,(+82) 0507-1415-6559,https://smartstore.naver.com/jeju_sarak/profile
CNTS_200000000009178,사슴책방,"#커플, #혼자, #친구, #휴식/힐링, #쇼핑, #사계절, #청년, #전시와행사, #관광기념품, #상점/상가","#커플 #혼자 #친구, #휴식/힐링 #쇼핑 #사계절 #청년 #전시와행사 #관광기념품 #상점/상가",제주특별자치도 제주시 조천읍 중산간동로 698-71,(+82) 010-7402-9077,
CONT_000000000500729,사회복지법인 평화의마을,"#특산품, #쇼핑, #관광기념품, #상점/상가","#특산품 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 서귀포시 대정읍 중산간서로 2195-12,(+82) 064-794-6277,www.peacevil.org
CNTS_200000000015047,산토 월정리쇼룸,"#구좌읍, #월정리, #소품샵, #핸드메이드소품","#구좌읍 #월정리 #소품샵, #핸드메이드소품",제주특별자치도 제주시 구좌읍 월정3길 47,(+82),
CNTS_200000000015042,산토송당점,"#구좌읍, #송당리, #핸드메이드소품, #모칠라백","#구좌읍 #송당리 #핸드메이드소품, #모칠라백",제주특별자치도 제주시 구좌읍 중산간동로 2266,(+82) 0507-1345-1223,
CNTS_200000000015101,서귀양품점,"#서귀포, #중문, #캔들, #방향제, #기념품, #쇼핑","#서귀포 #중문 #캔들, #방향제 #기념품 #쇼핑",제주특별자치도 서귀포시 색달로 65,(+82) 070-737-3501,
CONT_000000000500733,서문공설시장,"#전통시장, #쇼핑, #상점/상가, #관광기념품","#전통시장 #쇼핑 #상점/상가, #관광기념품",제주특별자치도 제주시 서문로4길 13-2,(+82) 064-758-8387,sm.market.jeju.kr/
CNTS_200000000008027,서쪽가게,"#쇼핑, #실내, #빈티지, #협재해수욕장, #관광기념품, #상점/상가","#쇼핑 #실내 #빈티지, #협재해수욕장 #관광기념품 #상점/상가",제주특별자치도 제주시 한림읍 한림로 336,(+82) 064-796-8178,
CNTS_300000000015998,선셋봉고,"#구좌읍, #평대리, #소품샵, #빈티지, #의류, #잡화","#구좌읍 #평대리 #소품샵, #빈티지 #의류 #잡화",제주특별자치도 제주시 구좌읍 대수길 28,(+82) 010-2759-2026,
CNTS_200000000007208,선우스타일,"#사진관, #흑백사진, #가족사진, #우정스냅, #스냅사진, #쇼핑, #관광기념품, #상점/상가","#사진관 #흑백사진 #가족사진, #우정스냅 #스냅사진 #쇼핑 #관광기념품 #상점/상가",제주특별자치도 제주시 동문로 16,(+82) 010-8913-8733,www.sunwoost.com
CNTS_300000000016002,섬반지,"#서귀포, #안덕면, #사계리, #소품샵, #액세서리, #잡화","#서귀포 #안덕면 #사계리, #소품샵 #액세서리 #잡화",제주특별자치도 서귀포시 안덕면 산방로 366,(+82) 010-4532-9865,
CNTS_200000000015001,섭,"#서귀포, #이중섭거리, #소품샵, #액세서리, #잡화","#서귀포 #이중섭거리 #소품샵, #액세서리 #잡화",제주특별자치도 서귀포시 이중섭로 26-1,(+82) 0507-1344-6246,
CNTS_200000000015122,세화씨문방구,"#구좌읍, #세화리, #소품샵, #문구류, #잡화","#구좌읍 #세화리 #소품샵, #문구류 #잡화",제주특별자치도 제주시 구좌읍 해맞이해안로 1450-1,(+82) 0507-1423-7883,
CNTS_200000000015055,세화점방,"#구좌읍, #세화리, #소품샵, #액세서리, #잡화, #감귤모자","#구좌읍 #세화리 #소품샵, #액세서리 #잡화 #감귤모자",제주특별자치도 제주시 구좌읍 해맞이해안로 1446,(+82) 064-782-5917,
CNTS_200000000015089,소길별하,"#애월읍, #소길리, #소품샵, #에코백, #디퓨저, #잡화","#애월읍 #소길리 #소품샵, #에코백 #디퓨저 #잡화",제주특별자치도 제주시 애월읍 소길남길 34-37,(+82) 070-8691-3437,
CNTS_200000000015100,소랑아시 소품샵&선물가게,"#중문, #소품샵, #의류, #잡화, #쇼핑","#중문 #소품샵 #의류, #잡화 #쇼핑",제주특별자치도 서귀포시 중문관광로 27,(+82) 064-739-1336,https://blog.naver.com/erai2999
CNTS_200000000015082,소소재간,"#한림, #귀덕리, #소품샵, #키링, #텀블러, #모빌, #잡화","#한림 #귀덕리 #소품샵, #키링 #텀블러 #모빌 #잡화",제주특별자치도 제주시 한림읍 일주서로 5888,(+82) 064-796-5883,
CNTS_200000000015128,소소한 상상점,"#구좌읍, #평대리, #소품샵, #핸드메이드, #잡화, #액세서리","#구좌읍 #평대리 #소품샵, #핸드메이드 #잡화 #액세서리",제주특별자치도 제주시 구좌읍 평대9길 37-3,(+82) 010-3323-2131,
CNTS_200000000012453,소소한담,"#쇼핑, #관광기념품, #상점/상가",#쇼핑 #관광기념품 #상점/상가,제주특별자치도 제주시 애월읍 일주서로 6691,(+82) 010-5090-0417,
CNTS_200000000015008,소울,"#서귀포, #법환, #소품샵, #의류, #잡화, #도자기, #문고리, #패들보드","#서귀포 #법환 #소품샵, #의류 #잡화 #도자기 #문고리 #패들보드",제주특별자치도 서귀포시 이어도로 872,(+82) 064-739-9612,
CNTS_200000000013588,손끝에서,"#쇼핑, #문화관광, #기념품",#쇼핑 #문화관광 #기념품,제주특별자치도 제주시 구좌읍 구좌로 33-11,(+82) 010-7669-8515,https://fingertips.site
CNTS_200000000015072,쇼룸오구팔,"#구좌읍, #종달리, #엽서, #포스터, #잡화","#구좌읍 #종달리 #엽서, #포스터 #잡화",제주특별자치도 제주시 구좌읍 종달로5길 28,(+82) 010-7475-2254,
CNTS_200000000008040,수풀,"#쇼핑, #소품, #핸드메이드, #관광기념품, #상점/상가","#쇼핑 #소품 #핸드메이드, #관광기념품 #상점/상가",제주특별자치도 제주시 한림읍 한수풀로 36 2층,(+82) 010-3908-7204,
CNTS_200000000014101,술 다끄는 집,"#쇼핑, #럭셔리트래블인제주",#쇼핑 #럭셔리트래블인제주,제주특별자치도 서귀포시 표선면 성읍정의현로56번길 5,(+82) 010-6640-1559,
CNTS_200000000015109,숲을걷다,"#애월, #소품샵, #감귤모자, #의류, #엽서, #잡화","#애월 #소품샵 #감귤모자, #의류 #엽서 #잡화",제주특별자치도 제주시 애월읍 곽지1길 26-9,(+82) 010-3249-2340,
CNTS_200000000014983,슈퍼보틀,"#제주시내, #연동, #와인샵, #바","#제주시내 #연동 #와인샵, #바",제주특별자치도 제주시 은남1길 46,(+82) 064-742-1007,
CNTS_200000000015110,스몰띵스벗,"#제주시내, #이도동, #소품샵, #인테리어소품, #잡화, #문구류","#제주시내 #이도동 #소품샵, #인테리어소품 #잡화 #문구류",제주특별자치도 제주시 광양10길 23 3층,(+82) 0507-1369-3096,http://www.smallthingsbut.co.kr
CNTS_300000000015991,스트롱베리 소품샵 카페,"#제주시내, #삼도동, #소품샵, #딸기, #잡화","#제주시내 #삼도동 #소품샵, #딸기 #잡화",제주특별자치도 제주시 관덕로7길 14,(+82) 010-5383-8342,
CNTS_200000000008039,승희상회,"#불량식품, #과자, #쇼핑, #관광기념품, #상점/상가","#불량식품 #과자 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 구좌읍 종달로5길 32-1,(+82) 064-783-3237,
CNTS_000000000022833,시티오브드림즈,"#쇼핑, #복합쇼핑몰, #관광기념품, #상점/상가, #무장애관광","#쇼핑 #복합쇼핑몰 #관광기념품, #상점/상가 #무장애관광",제주특별자치도 제주시 관덕로11길 17,(+82) 064-702-6189,
CNTS_200000000015446,신라면세점 제주점,"#쇼핑, #면세점, #신라면세점, #안전여행스탬프, #명품","#쇼핑 #면세점 #신라면세점, #안전여행스탬프 #명품","제주특별자치도 제주시 노연로 69 (연동, (주)호텔신라 제주면세점) 신라면세점 제주점",(+82) 064-1688-1110,https://www.shilladfs.com/estore/kr/ko/shilladfscustomercenter/store?code=03
CNTS_200000000012093,신세계사이먼 제주 프리미엄 전문점,"#쇼핑, #관광기념품, #상점/상가",#쇼핑 #관광기념품 #상점/상가,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 신세계사이먼 제주 프리미엄 전문점 G층, B1층",(+82) 02-1644-4001,http://www.premiumoutlets.co.kr/jeju
CNTS_200000000007337,쓸모있는 생활잡화점,"#쇼핑, #라탄, #관광기념품, #상점/상가","#쇼핑 #라탄 #관광기념품, #상점/상가",제주특별자치도 제주시 인다3길 5,(+82) 010-5149-9070,
CNTS_200000000007088,아꼬화,"#꽃집, #꽃, #쇼핑, #관광기념품, #상점/상가","#꽃집 #꽃 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 동광로 102,(+82) 064-758-0964,
CNTS_300000000013282,아날로그타운,"#제주카페, #제주옷장, #제주잡화점, #제주LP, #LP카페, #빈티지, #빈티지옷장, #빈티지소품샵, #제주동쪽가볼만한곳","#제주카페 #제주옷장 #제주잡화점, #제주LP #LP카페 #빈티지 #빈티지옷장 #빈티지소품샵 #제주동쪽가볼만한곳",제주특별자치도 제주시 구좌읍 하도9길 72,(+82) 064-784-8216,
CNTS_200000000014096,아라도예,"#쇼핑, #럭셔리트래블인제주",#쇼핑 #럭셔리트래블인제주,제주특별자치도 제주시 애월읍 광령6길 2,(+82) 010-3696-1573,https://www.instagram.com/ondo_ara/
CONT_000000000500725,아름낭,"#공방, #쇼핑, #관광기념품, #상점/상가","#공방 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 서귀포시 중산간서로157번길 26,(+82) 064-738-6081,mokyaedang.com
CNTS_200000000014975,아무튼책방,"#제주시내, #아라동, #서점, #책방","#제주시내 #아라동 #서점, #책방",제주특별자치도 제주시 간월동로 12,(+82) 064-722-2654,
CNTS_200000000007955,아워키친,"#쇼핑, #소품, #그릇, #주방용품, #관광기념품, #상점/상가","#쇼핑 #소품 #그릇, #주방용품 #관광기념품 #상점/상가",제주특별자치도 제주시 노형4길 23,(+82) 070-8900-0200,
CNTS_000000000021301,아코하루,"#쇼핑, #공방, #기념품, #관광기념품, #상점/상가","#쇼핑 #공방 #기념품, #관광기념품 #상점/상가",제주특별자치도 제주시 매촌2길 80,(+82) 064-784-5220,akoharu.modoo.at
CNTS_200000000015065,아쿠아플라넷 제주 기념품샵,"#성산, #아쿠아리움, #인형, #문구류, #잡화","#성산 #아쿠아리움 #인형, #문구류 #잡화",제주특별자치도 서귀포시 성산읍 섭지코지로 95 지하 1층,(+82) 064-780-0900,
CNTS_200000000015096,아트살롱,"#서귀포, #대정, #소품샵, #에코백, #잡화, #쇼핑","#서귀포 #대정 #소품샵, #에코백 #잡화 #쇼핑",제주특별자치도 서귀포시 대정읍 추사로38번길 150,(+82) 064-772-5524,http://artsalonx.kr
CNTS_000000000021302,아트앤제주,"#특산품, #쇼핑, #관광기념품, #상점/상가","#특산품 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 월광로 135,(+82) 064-784-5260,www.artandjeju.co.kr
CNTS_200000000007109,안나네꽃마을,"#꽃, #꽃집, #쇼핑, #관광기념품, #상점/상가","#꽃 #꽃집 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 한라대학로 79,(+82) 064-712-1577,
CNTS_200000000013992,안온점,"#기념품, #공방, #원데이클래스, #라탄, #쇼핑","#기념품 #공방 #원데이클래스, #라탄 #쇼핑",제주특별자치도 제주시 한림읍 한림로 492 (옹포리) 2층,(+82) 010-6657-7444,www.instagram.com/anon.jeom
CONT_000000000500736,야호농수산,"#특산품, #쇼핑, #관광기념품, #상점/상가","#특산품 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 용해로 112,(+82) 064-725-1010,
CNTS_200000000015027,어나더우드 스토어,"#쇼핑, #우드카빙, #클래스. 소품",#쇼핑 #우드카빙 #클래스. 소품,제주특별자치도 제주시 조천읍 함덕로 32,(+82) 0507-1368-7217,
CNTS_200000000009177,언제라도 북스&리틀갤러리,"#혼자, #커플, #쇼핑, #엽서, #포스터, #관광기념품, #상점/상가","#혼자 #커플 #쇼핑, #엽서 #포스터 #관광기념품 #상점/상가",제주특별자치도 제주시 구좌읍 문주란로5길 34-2,(+82) 010-2956-1087,
CNTS_200000000007111,얼리스프링플라워,"#꽃, #꽃집, #쇼핑, #관광기념품, #상점/상가","#꽃 #꽃집 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 구남동2길 45-12,(+82) 064-702-7123,http://blog.naver.com/earlyspring_flower
CNTS_200000000008021,에브리바디빈티지,"#의류, #소품, #빈티지, #쇼핑, #관광기념품, #상점/상가","#의류 #소품 #빈티지, #쇼핑 #관광기념품 #상점/상가",제주특별자치도 제주시 관덕로8길 31,(+82) 064-723-0907,
CNTS_200000000015048,연이네다락방,"#구좌읍, #김녕, #라탄, #원데이클래스, #문구류, #잡화","#구좌읍 #김녕 #라탄, #원데이클래스 #문구류 #잡화",제주특별자치도 제주시 구좌읍 동복로 56-3,(+82) 010-2920-8872,
CNTS_200000000007913,연필가게,"#쇼핑, #연필, #기념품, #관광기념품, #상점/상가, #무장애관광","#쇼핑 #연필 #기념품, #관광기념품 #상점/상가 #무장애관광","제주특별자치도 서귀포시 남원읍 태위로 929 (태흥리, 뽀글이미용실)",(+82) 010-6496-4929,www.instagram.com/pencilshop_jeju
CNTS_200000000015093,예술상점꺄르르,"#서귀포, #안덕면, #사계리 소품샵, #의류, #잡화","#서귀포 #안덕면 #사계리 소품샵, #의류 #잡화",제주특별자치도 서귀포시 안덕면 사계남로216번길 29,(+82) 064-792-3056,
CNTS_300000000013241,오마이솔트,"#애월가볼만한곳, #제주도기념품, #제주선물, #답례품, #소금, #김부각, #수제강정, #간식","#애월가볼만한곳 #제주도기념품 #제주선물, #답례품 #소금 #김부각 #수제강정 #간식",제주특별자치도 제주시 애월읍 번대동길 66,(+82) 0507-1305-3983,https://smartstore.naver.com/ohmysalt
CNTS_200000000015034,오브젝트 선흘점,"#쇼핑, #잡화, #소품샵",#쇼핑 #잡화 #소품샵,제주특별자치도 제주시 조천읍 중산간동로 1175-1,(+82) 064-783-0745,http://insideobject.com
CNTS_300000000016010,오월에제주,"#서귀포시, #대포동, #소품샵, #액세서리, #잡화, #유리공예","#서귀포시 #대포동 #소품샵, #액세서리 #잡화 #유리공예",제주특별자치도 서귀포시 대포로 77,(+82) 0507-1340-3005,
CNTS_200000000007338,옥수카페,"#카페, #쇼핑, #라탄, #관광기념품, #상점/상가","#카페 #쇼핑 #라탄, #관광기념품 #상점/상가",제주특별자치도 제주시 애월읍 소길1길 19,(+82) 010-5520-6516,
CONT_000000000500737,올레바다,"#특산품, #귤, #한라봉, #천혜향, #황금향, #쇼핑, #관광기념품, #상점/상가","#특산품 #귤 #한라봉, #천혜향 #황금향 #쇼핑 #관광기념품 #상점/상가",제주특별자치도 서귀포시 이어도로 903-1,(+82) 010-8663-7205,http://www.ollebada.com/
CNTS_200000000015023,올리브영 제주탑동점,"#제주시내, #탑동, #소품, #화장품","#제주시내 #탑동 #소품, #화장품",제주특별자치도 제주시 탑동로 15-1,(+82) 064-702-5290,
CNTS_200000000015083,올망,"#애월, #소품샵, #모빌, #간식, #잡화","#애월 #소품샵 #모빌, #간식 #잡화",제주특별자치도 제주시 애월읍 어도봉남길 27,(+82) 0507-1309-9482,
CNTS_300000000015830,와인점방 서귀포점,"#서귀포시내, #와인샵, #위스키, #사케","#서귀포시내 #와인샵 #위스키, #사케",제주특별자치도 서귀포시 중앙로 199,(+82) 064-733-1029,
CNTS_200000000014985,와인점방 제주점,#쇼핑,#쇼핑,제주특별자치도 제주시 연삼로 78,(+82) 0507-1457-9027,
CNTS_200000000015040,요망진제주월정,"#구좌읍, #월정리, #소품샵, #향수","#구좌읍 #월정리 #소품샵, #향수",제주특별자치도 제주시 구좌읍 월정7길 47,(+82) 010-3918-3047,
CNTS_000000000022548,용연낚시,"#낚시, #쇼핑, #관광기념품, #상점/상가","#낚시 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 용담2동 465,(+82) -713-5835,
CNTS_000000000020911,우생당,"#서점, #쇼핑, #관광기념품, #상점/상가","#서점 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 관덕로 42,(+82) 064-722-2107,
CNTS_200000000015046,워너비제주,"#구좌읍, #행원리, #소품샵, #잡화, #식기류, #향초","#구좌읍 #행원리 #소품샵, #잡화 #식기류 #향초",제주특별자치도 제주시 구좌읍 행원로9길 8-1,(+82) 010-2063-0756,
CNTS_200000000015130,월정스캔들,"#구좌읍, #행원리, #소품샵, #캔들, #레진아트","#구좌읍 #행원리 #소품샵, #캔들 #레진아트",제주특별자치도 제주시 구좌읍 해맞이해안로 518,(+82) 070-8887-2156,
CNTS_300000000015997,월정스티치,"#구좌읍, #월정리, #소품샵, #잡화, #의류","#구좌읍 #월정리 #소품샵, #잡화 #의류",제주특별자치도 제주시 구좌읍 해맞이해안로 480,(+82) 064-702-5945,
CNTS_300000000015990,위트사이다,"#제주시내, #삼도동, #소품샵, #잡화","#제주시내 #삼도동 #소품샵, #잡화",제주특별자치도 제주시 관덕로 7,(+82) 0507-1357-8611,
CNTS_200000000007217,윌로우씨  제주캔들공방,"#캔들, #기념품, #쇼핑, #관광기념품, #상점/상가","#캔들 #기념품 #쇼핑, #관광기념품 #상점/상가",제주특별자치도 제주시 동문로 16 (일도1동) 동문시장(주) 2층 윌로우씨 제주 캔들공방,(+82) 010-6524-6004,https://www.instagram.com/willowsea_jeju/
CNTS_300000000013105,유에서유,"#제주도, #제주여행, #제주서쪽가볼만한곳, #제주한림가볼만한곳, #제주빈티지샵, #제주핫플, #제주옷가게, #제주쇼핑","#제주도 #제주여행 #제주서쪽가볼만한곳, #제주한림가볼만한곳 #제주빈티지샵 #제주핫플 #제주옷가게 #제주쇼핑",제주특별자치도 제주시 한림읍 한성길 4-1,(+82),https://m.yooyou.kr/
CNTS_200000000015127,유키효잡화점,"#구좌읍, #월정리, #소품샵, #잡화, #의류","#구좌읍 #월정리 #소품샵, #잡화 #의류",제주특별자치도 제주시 구좌읍 월정1길 54-2,(+82) 010-4446-8840,
CNTS_200000000014966,유화당,"#커플, #혼자, #친구, #비.눈, #휴식/힐링","#커플 #혼자 #친구, #비.눈 #휴식/힐링",제주특별자치도 서귀포시 태평로 409-2,(+82) 010-6471-5880,
CNTS_200000000015021,은인마켙,"#함덕, #소품샵, #식기, #잡화","#함덕 #소품샵 #식기, #잡화",제주특별자치도 제주시 조천읍 함덕서2길 20,(+82) 010-3006-7721,
CNTS_200000000015044,은쥬얼lee,"#구좌읍, #한동리, #실버액세서리, #핸드메이드소품","#구좌읍 #한동리 #실버액세서리, #핸드메이드소품",제주특별자치도 제주시 구좌읍 해맞이해안로 1088,(+82) 010-4255-7868,
CNTS_000000000022362,이제주숍,"#제주기념품, #제주특산품, #제주쇼핑, #쇼핑, #관광기념품, #상점/상가","#제주기념품 #제주특산품 #제주쇼핑, #쇼핑 #관광기념품 #상점/상가",제주특별자치도 제주시 연삼로 473,(+82) 064-751-3360,http://mall.ejeju.net/
CNTS_200000000014971,이후북스,"#제주시내, #중앙로, #책방, #독립출판, #서점","#제주시내 #중앙로 #책방, #독립출판 #서점",제주특별자치도 제주시 관덕로4길 3,(+82) 010-3022-8520,
CNTS_200000000008045,인연의숲,"#쇼핑, #잡화, #책, #엽서, #숲, #관광기념품, #상점/상가","#쇼핑 #잡화 #책, #엽서 #숲 #관광기념품 #상점/상가",제주특별자치도 제주시 구좌읍 종달로5길 17,(+82) 010-2542-7278,https://www.instagram.com/inyeonforest/
CNTS_200000000014967,인터뷰책방,"#서귀포시내, #서점, #카페, #책방","#서귀포시내 #서점 #카페, #책방",제주특별자치도 서귀포시 중산간동로 8353,(+82) 010-5758-3874,
CNTS_000000000022128,인한복,"#체험, #쇼핑, #관광기념품, #상점/상가","#체험 #쇼핑 #관광기념품, #상점/상가",제주특별자치도 제주시 정존3길 1-3,(+82) 064-757-3118,www.inhanbok.com
